"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined.cycle","combined.cycle1","combined.cycle2","combined.cycle3","combined.cycle4","date","ID"
1.47520462266007,0.971840645526498,2.99919768554767,-8.62274384814944,-5.82129733783276,15.1874027465317,-0.278529036519933,0.18898,0.926037336423897,1.22688875753745,1.05979789002517,0.814246668208338,0.603216029924626,2016-07-01,"JP"
2.82860706344121,2.46615783781718,4.77494733904501,-13.4793536950269,-4.23583907480312,16.4484663980955,0.21074853542303,0.20673,1.49385624265001,1.79432952848747,1.63226971934219,1.38619323183664,1.16263249093373,2016-10-01,"JP"
3.04790486716493,2.8335141051129,5.50089971867848,-14.1592290299334,-2.31119186046513,17.9846754807693,0.928887400357843,-0.041188,2.00636410698085,2.27120363703657,2.12003757555148,1.91040691369275,1.72380830164259,2017-01-01,"JP"
2.19575906375516,2.09878540203769,5.04434106896917,-9.68137855620853,-1.41460942158616,18.4704597905202,1.21842819555141,-0.13244,3.1742104146709,3.39703903149189,3.22482570720348,3.07695793508765,2.99801898490057,2017-04-01,"JP"
2.02504545481042,2.0352773597715,5.26670179227651,1.24554415697872,-1.70863182618908,17.7892248972402,0.400627114271894,0.10139,2.57286109504958,2.82374782160338,2.6464328099613,2.47383094269675,2.34743280593688,2017-07-01,"JP"
2.32297014667412,2.44461684820845,6.03595417265097,-4.41278076396668,-1.31471200555171,17.7927687017683,-0.527222997432796,0.062949,2.09830458815484,2.33901446239471,2.18766301950403,2.01040609644766,1.85613477427294,2017-10-01,"JP"
-13.3144958103198,-14.4762670463466,-14.7160262688477,-12.5567360861032,-14.0198360655738,-20.7509703860391,-8.94394172589773,3.479e-07,-12.6944920306773,-12.6363872082169,-12.6988401037657,-12.6622168074115,-12.7805240033149,2000-01-01,"KR"
-13.6891957518949,-15.3142444075031,-17.8324129256328,-12.9862381866752,-14.3638286620835,-19.6344463750598,-6.37059817988339,2.6098e-07,-12.6158282271582,-12.4939091615703,-12.7028266016708,-12.5123516457013,-12.7542254996904,2000-04-01,"KR"
-11.1245342568462,-13.1092901997649,-17.7333000978743,-15.9221683774537,-17.5835637480799,-21.2334053379417,-2.45370289631021,1.9578e-07,-12.3935362181722,-12.3749635206413,-12.4455811585746,-12.3177840411303,-12.4358161523426,2000-07-01,"KR"
-10.9041192252171,-13.2180740273772,-20.0462693286323,-13.6734943101437,-17.5933531746032,-19.7214056776557,-2.80600566932095,1.4687e-07,-11.7675137644975,-11.7220323522101,-11.8356271953151,-11.63323782112,-11.8791576893447,2000-10-01,"KR"
-7.60617379785961,-10.1152397201028,-18.8202918446351,-14.2935528782807,-20.0353365384615,-20.5488308566434,-2.10708373201134,1.1018e-07,-10.7879120418156,-10.7734446684229,-10.8111609458954,-10.7277490949556,-10.8392934579886,2001-01-01,"KR"
-5.8389087694656,-8.4583801538202,-18.866935779224,-14.3324624443881,-18.9376223776224,-18.0148690115854,-1.80068263205285,8.2653e-08,-9.4570637127753,-9.40007067088419,-9.5410997648758,-9.37321449742964,-9.51386991791157,2001-04-01,"KR"
-2.37689879014957,-4.96732172087039,-16.6432094193546,-16.0989005311264,-19.1193577566712,-16.8314789687924,0.0884719718265188,6.2004e-08,-8.86045773150995,-8.85589589749029,-8.89768448451777,-8.76678330459413,-8.9214672394376,2001-07-01,"KR"
