"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC"
"36",0.123673614413837,0.129369719671315,0.146294685551516,0.0835464591768233,0.148962845454466,0.129261073769227,0.146572260282842,0.0923193416799739
"37",0.129831067504685,0.13349738176046,0.135256509798322,0.0849526870407211,0.137411838140675,0.130295539993195,0.147894251744736,0.100860724017206
"38",0.132653754514805,0.135688035156616,0.1294422252463,0.0881577850304986,0.131353604630891,0.131028591644984,0.149076357570962,0.102599646204942
"39",0.131531484663354,0.135374965950549,0.130057287855859,0.0926076732840111,0.131963947594377,0.13145943576618,0.146499532014611,0.100505672871059
"40",0.12897619731978,0.134233325070824,0.132433148188886,0.0967867209762765,0.134257707615562,0.132226088742956,0.142536876801665,0.0985499352840509
"41",0.127968070414807,0.136820866227033,0.136788147332766,0.091502234370611,0.137787308770973,0.137985235319179,0.139276086272199,0.0918720512924304
"42",0.125053321625368,0.134116297229542,0.139024692444562,0.0922865699442161,0.139940456145678,0.136328977601823,0.138979249321361,0.0942704356874497
"43",0.127078346509459,0.136491427158058,0.13687976462228,0.0874784253347191,0.137383152727505,0.138690125060222,0.140785495652739,0.095213262935017
"44",0.126491554938754,0.136395363104538,0.137064756988951,0.0874623306788586,0.137493374923936,0.139210141924168,0.141255481128872,0.094626996311923
"45",0.125468193439888,0.135815753465172,0.137729160008028,0.0881468093930588,0.138063872092913,0.139334829805073,0.141738984443812,0.0937023973520548
"46",0.123283953055564,0.133761405455459,0.139725254920415,0.0904233319963292,0.14007293271631,0.138085913559168,0.14063024598949,0.0940169623072646
"47",0.121375185946773,0.131744394402314,0.141750819844322,0.0928408446854455,0.142129982093306,0.136631211380001,0.139099613448847,0.0944279481989915
"48",0.121671190838241,0.131486478779802,0.140672880502348,0.0934734597581278,0.140749247528331,0.136340679595542,0.139533223530418,0.0960728394671909
"49",0.121685184982213,0.131234287978385,0.140141708652785,0.0945847737902932,0.140004318663766,0.136136341371414,0.139689508086767,0.0965238764743758
"50",0.12495177999485,0.135146353259456,0.136755334516412,0.0906954782409688,0.13575856539298,0.14023474227847,0.140043508113031,0.0964142382038324
"51",0.126389749645821,0.136660030434838,0.133707025008015,0.0906137192228864,0.132326439503582,0.141750205593815,0.141025988947997,0.0975268416430451
"52",0.125177191403664,0.135523643065055,0.134706716090726,0.0918017870566862,0.133327797581059,0.140528560561463,0.141118729114412,0.0978155751269356
"53",0.124215169258805,0.134383320097254,0.135794110097844,0.0931672837084471,0.134333514109787,0.13886971538792,0.140604262662782,0.0986326246771607
"54",0.123206779382038,0.132810053056483,0.13712471351059,0.0947707215599874,0.13563684930617,0.136217551105106,0.140241628769795,0.0999917033098319
"55",0.122149322345947,0.131111346507993,0.138740830772405,0.0963672131369206,0.137326793209003,0.133101573801865,0.139977525056166,0.1012253951697
"56",0.121809222775058,0.130456885854671,0.139214610994155,0.0969605706075078,0.137620366501583,0.131669647293123,0.14066148662044,0.101607209353462
"57",0.119994220479974,0.128162661860926,0.142753186967571,0.0981186730393012,0.141433908389203,0.127204767362563,0.140090852367301,0.102241729533161
"58",0.118564682156082,0.125822770793867,0.145108050526963,0.0990060421722444,0.144138403628824,0.122849263064117,0.140778869538968,0.103731918118934
"59",0.117518827729297,0.123995186820513,0.147579209798678,0.0994302199482398,0.147023334599984,0.119249560056535,0.140013913544787,0.105189747501966
"60",0.116433197466976,0.122152321205893,0.149533385694175,0.0997596735798206,0.149483605252507,0.115941266308922,0.140215832469002,0.106480718022704
"61",0.115919732557468,0.121125247419367,0.15059595308712,0.0998823719063088,0.150792582090663,0.114011154942406,0.140274819684765,0.107398138311902
"62",0.115213733458375,0.119977279313994,0.151494539693517,0.100643594900036,0.152099422482793,0.112155569838285,0.139976066675864,0.108439793637136
"63",0.114600177117669,0.118980022658983,0.152988693597533,0.0992574248339288,0.154207976457131,0.110406340066064,0.139778149540731,0.109781215727959
"64",0.114308690425803,0.118394786896583,0.154155746545923,0.0969917231102404,0.155748924579608,0.109373887370553,0.140034611724811,0.110991629346479
"65",0.113896359947285,0.117776000054454,0.155220444327905,0.0960726785129557,0.157045320462752,0.108210244350417,0.139882454120883,0.111896498223348
"66",0.115489791474681,0.119337222534248,0.152789696506575,0.0978133658370272,0.153238924467104,0.110151658496187,0.139711602711845,0.111467737972334
"67",0.117189987828251,0.121025788368835,0.149793000711589,0.0999566715775002,0.148596715404332,0.112277092267088,0.13996741773181,0.111193326110594
"68",0.120421770737706,0.123983216854762,0.144335048549443,0.104694899731518,0.141203789893966,0.116473851973005,0.137668879859846,0.111218542399754
"69",0.123362905922837,0.126514205302475,0.138080083388786,0.109221716669207,0.133475189729473,0.120211086863898,0.138081092497065,0.111053719626259
"70",0.124963459435698,0.127859077557485,0.134457863621605,0.11115040489315,0.129229446520459,0.122124695120579,0.1390112442714,0.111203808579624
"71",0.126766651026442,0.129595776349236,0.130874278837126,0.113951698190282,0.124736949371108,0.124122630946706,0.140150736247951,0.109801279031149
"72",0.12732948105772,0.130163541760157,0.129375493072603,0.114780732937744,0.123083237052743,0.124756068707556,0.14056692294395,0.109944522467527
"73",0.128622706013719,0.131327530152445,0.127522330494301,0.115313020881658,0.12096258453822,0.126548482468611,0.140269017616901,0.109434327834146
"74",0.130448527558903,0.133437390776729,0.12448701109632,0.116688821395678,0.117332386221499,0.129552295547572,0.140531652239976,0.107521915163322
"75",0.132270936640499,0.135581116681844,0.121353577884627,0.119305846350319,0.113674952940774,0.13340800595635,0.138273080208905,0.106132483336682
"76",0.134106911202104,0.137304931025321,0.118235324423527,0.120608645865784,0.110587556290787,0.138246833887135,0.135367529769086,0.105542267536256
"77",0.135646171892883,0.138766776591408,0.115599739668828,0.122100226450471,0.107941606737063,0.141997764073303,0.133485360047583,0.104462354538461
"78",0.136769007305334,0.139893893812092,0.114762394259985,0.12246281855504,0.106956668869116,0.141145586742934,0.133936749659048,0.104072880796451
"79",0.137714118510695,0.140794512601086,0.114670887871031,0.123430831017839,0.106479532350646,0.138101466632937,0.135009227690733,0.103799423325033
"80",0.138289317756058,0.141050998334642,0.115870462508781,0.124118754472628,0.107328446512306,0.132412469976997,0.136323566659818,0.104605983778771
"81",0.138986859369575,0.141354805689636,0.116872400516469,0.124375780896799,0.107930281980311,0.128002948182555,0.137467359028656,0.105009564335999
"82",0.139775192654472,0.141822358695159,0.117645808133986,0.124120500349882,0.108279146266731,0.125019257888591,0.13831242973839,0.105025306272788
"83",0.14048962821453,0.142258030443182,0.118367716244492,0.123222172083293,0.108706198545107,0.122808668405857,0.139112803028329,0.105034783035211
"84",0.141006460822506,0.142667227271579,0.118853039945136,0.122653223390436,0.108901323022562,0.121496156222947,0.139691604358039,0.104730964966795
"85",0.141965114245105,0.143249416905632,0.119232545667985,0.120999738254941,0.109697230015339,0.118803385037276,0.140600346290333,0.105452223583388
"86",0.142950435059786,0.143801366940521,0.119355604826486,0.119469403131428,0.110468548193655,0.116247403804043,0.141440103003202,0.106267135040879
"87",0.143493895546928,0.144289936725355,0.119604428034308,0.11800129972798,0.111022017735212,0.115146189848089,0.141947947758213,0.106494284623916
"88",0.143825568493134,0.14474530267888,0.119713652896294,0.116783068347415,0.111428396193182,0.114331327096517,0.14251461597319,0.106658068321385
"89",0.145415824466262,0.146033984096016,0.118894678849457,0.114728340798478,0.111613907877402,0.112136950329463,0.143570935440475,0.107605378142447
"90",0.14566197143649,0.146566934843749,0.118701455839212,0.114016250685899,0.111905601130577,0.111189360718839,0.144034959323548,0.107923466021687
"91",0.144184863996925,0.146225731802066,0.11919919970023,0.114479152447736,0.112343208987322,0.111443809116356,0.144431766816938,0.107692267132427
"92",0.142334417298498,0.145553224401416,0.119808998078828,0.115015853517811,0.112926014922501,0.111901690424288,0.144688747718558,0.1077710536381
"93",0.140132123704608,0.144392064447288,0.120566163421054,0.115734563341928,0.113649400405807,0.112525318012274,0.144956918094432,0.108043448572608
"94",0.138581578205417,0.14337956920488,0.121010143322464,0.1162543130132,0.114178383180078,0.112918301295836,0.145302089335208,0.108375622442917
"95",0.13860808624522,0.143536646973416,0.120638504572722,0.116198090915496,0.114123770424548,0.112443207499395,0.145638922497428,0.108812770871774
"96",0.137905474766193,0.142958809495124,0.12078950059266,0.116402845586182,0.114412358529941,0.112467883748945,0.146003171152069,0.109059956128886
"97",0.138558421037599,0.143671935812535,0.120078691652626,0.116650603649184,0.114019498474577,0.111695800938565,0.145931180447413,0.1093938679875
"98",0.138108143031354,0.143218616451536,0.120124892732846,0.116876295774488,0.114185527217138,0.111710361342676,0.146260040412152,0.10951612303781
"99",0.138528907822567,0.143580869514344,0.119560761535738,0.117244036313569,0.113897826088198,0.111185667442936,0.146185459160188,0.109816472122459
"100",0.138617218573413,0.143602497769523,0.11917719181046,0.117597827740548,0.113717677896723,0.110755231081751,0.146447940097065,0.110084415030518
"101",0.138252141988259,0.143030779207061,0.119251412396362,0.117852107538216,0.113897975646042,0.110755062078773,0.146599887252769,0.110360633892518
"102",0.137679636114732,0.142136167304139,0.119509361932604,0.118074457874965,0.114197180016591,0.111005208032627,0.146797291237731,0.11060069748661
"103",0.136626093193974,0.140585303532428,0.120210904153394,0.118376915799498,0.114799755155248,0.111718566456272,0.146922815552132,0.110759646157054
"104",0.136888585088422,0.140698116943248,0.119860758789262,0.118626211873735,0.114460370172949,0.111445905193562,0.1472114699725,0.110808581966322
"105",0.136446859538151,0.139876227863324,0.120109919953116,0.118836327019963,0.114728043799953,0.111688472998159,0.147270551191992,0.111043597635342
"106",0.135971595454149,0.138973344400164,0.120427385110746,0.118876656350692,0.115051873587734,0.112031001137578,0.147440463949234,0.111227680009702
"107",0.135547025486045,0.138111891196513,0.120760001822857,0.118854428433628,0.115400762085743,0.112365467480585,0.147476746321214,0.111483677173415
"108",0.134972896268279,0.136972054380791,0.121299892267642,0.118959197022559,0.115930692409918,0.11290015401377,0.147323516634043,0.111641597002997
