"ID","date","c.hamilton13_panel","c.hamilton20_panel","c.hamilton24_panel","c.hamilton28_panel"
"IN",1996-01-01,-1.09550418112197,-2.19225649244477,-5.16718374421358,-4.37714826583552
"IN",1996-04-01,-4.38745223893539,-1.63096850471895,-5.21212816936721,-6.06093569928721
"IN",1996-07-01,-2.76314035443948,-0.65713967147122,-4.26737315460275,-6.11503171806429
"IN",1996-10-01,0.737989380185785,-1.59982729299893,-5.92707608971768,-7.908110190787
"IN",1997-01-01,1.74154460037482,-1.31441786081132,-4.23824997386199,-6.86371692414994
"IN",1997-04-01,-0.700861686191299,-4.16344786948983,-3.64336679615192,-7.30379547238947
"IN",1997-07-01,1.14119580722692,-4.51799450612415,-2.52268562518595,-6.36479642264807
"IN",1997-10-01,0.641316433019587,-4.20367664481364,-1.81658943374681,-6.14261215303012
"IN",1998-01-01,2.71641022041456,-2.56274582658187,-0.177711913302434,-3.03845186735152
"IN",1998-04-01,-3.37679825796668,-1.62083620513755,-2.43287181172518,-2.42366851870125
"IN",1998-07-01,-0.0270536542064899,1.07191019992923,-2.50146576540491,-1.32685033568581
"IN",1998-10-01,-1.34073297459148,-0.361194336837822,-4.11669685557408,-2.42329958529452
"IN",1999-01-01,1.52466078241178,2.34665841166088,-2.44722326579924,-0.363804055800772
"IN",1999-04-01,-4.06648145150047,2.42423626482483,-2.50979409422311,-3.26762189308504
"IN",1999-07-01,0.0263728720087088,0.970285755452981,0.701003687427026,-2.65476215926936
"IN",1999-10-01,4.50107413189867,3.14024870161314,2.42310344056898,-1.13266509405557
"IN",2000-01-01,5.15807308434946,-0.0530277118015041,3.12528627639248,-1.34974377973777
"IN",2000-04-01,2.92238473590773,4.51318773637167,6.53338436421083,1.80649914545855
"IN",2000-07-01,5.87199257403212,3.27042014189325,4.84577845115813,4.08418881796854
"IN",2000-10-01,8.75676783920702,5.03658883759081,6.29971247591004,5.20746355935486
"IN",2001-01-01,7.26082923272842,3.4281799759467,3.79211190020292,6.3479602456338
"IN",2001-04-01,2.46152700764799,6.15261721487361,6.18350149758456,7.92714955905101
"IN",2001-07-01,5.44761159500666,7.55345637335505,5.49010801440663,6.54751540648827
"IN",2001-10-01,7.31115052990567,8.05046126415401,6.12969438480365,7.46492674768887
"IN",2002-01-01,9.73189460070344,7.31250590004322,5.77805230425571,5.99772154005624
"IN",2002-04-01,8.50238849047652,13.5703421140133,11.6263333211818,11.8065746236282
"IN",2002-07-01,12.4096191809784,13.9106094839774,12.5071045525483,10.3673486569397
"IN",2002-10-01,12.9267418385702,12.8647456245673,13.1889947421224,11.7094901868975
"IN",2003-01-01,10.3251538694515,11.0850054182927,12.6917676236417,11.1711568008024
"IN",2003-04-01,8.53066398121719,12.7470170087241,14.3579704387579,12.4730001869568
"IN",2003-07-01,6.29062309758917,11.6643106772975,13.6497519005166,11.8820493516543
"IN",2003-10-01,8.15258720913818,12.9174557829936,12.5989374615967,12.9317285833363
"IN",2004-01-01,8.17942386802517,11.7217574420494,12.3123647829898,13.7018240865472
"IN",2004-04-01,7.01619364860676,15.5434996245121,14.1941474991121,15.6940430317238
"IN",2004-07-01,8.87417860394912,15.040139837278,14.9147892097271,16.3457254217767
"IN",2004-10-01,12.8486842244069,15.1381174283883,19.2077305423468,19.0331910559814
"IN",2005-01-01,13.6222092724525,16.9060729103672,17.9118162628119,18.5002625713136
"IN",2005-04-01,11.9673052952986,16.6021173012378,22.3306129141261,20.935137817554
"IN",2005-07-01,12.0495914618836,21.7043845805727,25.7551023674379,25.4640316808201
"IN",2005-10-01,14.6968308394998,20.1181600700427,23.1574256928005,27.095055742796
"IN",2006-01-01,20.2367417916815,26.1303170248084,29.1763332559725,30.1516705512012
"IN",2006-04-01,17.2105167762026,25.8945174502554,26.6851207554439,32.8671407440753
"IN",2006-07-01,22.3120483226245,28.7806440999078,30.572077963334,34.0690114383316
"IN",2006-10-01,24.3294955080344,27.4861523704531,28.0455039109759,30.5741761439104
"IN",2007-01-01,27.7219705655326,30.4088225655836,32.5618073000483,36.1613279461753
"IN",2007-04-01,19.2366784284775,22.0548063375171,29.2918805431254,30.5910493132001
"IN",2007-07-01,22.4753194228109,25.6350128948349,31.4014286116093,33.519699781686
"IN",2007-10-01,22.8553907828612,25.0170366459671,30.9923267741137,31.2114989989006
"IN",2008-01-01,22.800666268945,29.4875687430012,34.3576548632494,36.9558428439581
"IN",2008-04-01,18.0476020508361,29.0843552142619,27.6121826572072,35.9881738780451
"IN",2008-07-01,19.9379631629508,32.7560962890185,30.7839989863944,36.8321317408345
"IN",2008-10-01,14.4084686683565,31.1925414662817,29.8763824306086,35.6563184331559
"IN",2009-01-01,17.8404746572337,30.3866865992239,32.2121150331962,36.9381547740832
"IN",2009-04-01,4.2635473977338,28.2784094751245,30.7574280857396,29.4929695164609
"IN",2009-07-01,10.9690304471465,28.829604318027,34.1128936989737,33.5862492853687
"IN",2009-10-01,4.5448018188351,20.7133556765421,30.4113214346707,29.1575969083023
"IN",2010-01-01,9.1752647757154,21.5827519741227,28.8982120525441,30.4719705384139
"IN",2010-04-01,-2.15410316492277,19.2835035344659,27.4713790671827,31.1580690070963
"IN",2010-07-01,7.29326017285054,12.3743474822688,26.1059783452854,31.6757745375545
"IN",2010-10-01,6.77920407236642,16.6343168353438,24.0856198761777,32.6564264336081
"IN",2011-01-01,5.37845581434266,5.12214603832098,20.8442457518163,28.0238347552521
"IN",2011-04-01,-6.835927743687,9.28400923505154,18.2870503590618,28.6380490005558
"IN",2011-07-01,-0.408966444040491,3.17490518311577,11.5958658094689,26.2849176363154
"IN",2011-10-01,-0.786103035423995,8.27040939488886,14.3738536255125,21.422128448673
"IN",2012-01-01,-0.42648066539145,-1.04684785843373,3.46363212211082,21.417455330345
"IN",2012-04-01,-7.87634220985331,7.97730069872082,7.99622988512744,19.9401142802992
"IN",2012-07-01,1.3680045158286,4.40896524512405,4.58674755225007,13.6713556560456
"IN",2012-10-01,0.378849198318102,6.25120340433993,9.81969140518748,17.6688121573556
"IN",2013-01-01,3.22401532850551,-5.3911603085505,-1.19590848518896,3.96348730338829
"IN",2013-04-01,-3.20652446418555,2.37716628183471,9.59626900619654,13.6142463451169
"IN",2013-07-01,1.30820391764035,-1.67382405915755,4.21785916748931,5.16348550451364
"IN",2013-10-01,1.76437605801401,-1.30752735454928,4.47085785792455,7.97964580850978
"IN",2014-01-01,-6.8482064855097,-8.33918176342835,-8.03335938711066,-4.11931714385731
"IN",2014-04-01,-6.77136845361439,-2.59817806518861,-2.72905903226781,7.747310834416
"IN",2014-07-01,-2.58908235904939,-6.04874141932627,-6.12166231783297,-1.07290571901041
"IN",2014-10-01,-1.14616019944652,-1.26627004893684,-4.41430398448717,-0.0883909742047793
"IN",2015-01-01,-8.12371550216315,-9.50164950075204,-12.0796568300755,-12.4444329469252
"IN",2015-04-01,-10.4190005664248,-6.32288662729443,-6.60748429272436,-3.88150716038375
"IN",2015-07-01,-5.84274004503236,-5.47955526863067,-8.87941310066568,-9.52725954084338
"IN",2015-10-01,-9.39636408367339,-12.7752538832008,-4.34708478590127,-8.47850202442854
"IN",2016-01-01,-15.2436239160674,-13.2846780025606,-14.2289365059605,-17.7212881523292
"IN",2016-04-01,-13.0352425731935,-9.52360313827238,-9.3000931776755,-8.05740717952074
"IN",2016-07-01,-16.8952176579184,-12.7896734203554,-13.4462539999876,-18.0138827749826
"IN",2016-10-01,-14.0992365136644,-16.3144567606544,-18.2289647829328,-10.9232809318873
"IN",2017-01-01,-18.5772948810727,-20.8300223562795,-20.9691202120425,-23.4080615795446
"IN",2017-04-01,-15.9595718717668,-16.4625314262739,-16.3829577409379,-15.1166222880556
"IN",2017-07-01,-14.2009462236231,-21.5430491340047,-16.1147709986349,-17.5800210033548
"IN",2017-10-01,-13.2924406295889,-22.3105355758887,-19.3995995510762,-24.5641037151798
"IN",2018-01-01,-17.158374373986,-21.9077474567523,-22.1886815031,-21.27913202209
"IN",2018-04-01,-15.0049858232368,-20.9318528200293,-18.3049327571784,-16.5778789435757
"IN",2018-07-01,-11.8617034142104,-19.5141704668296,-20.8132424998476,-17.1222391284559
"IN",2018-10-01,-11.7632649741002,-18.0533017115482,-21.9448708797215,-22.0273739670655
"IN",2019-01-01,-8.40211948993957,-12.559950279547,-16.6859176539557,-16.5135086230036
"IN",2019-04-01,-6.90223506721524,-11.696101835138,-18.582959963685,-14.6227534583256
"IN",2019-07-01,-7.29909091308137,-12.9209880434051,-17.0726993573044,-20.4969928702391
"IN",2019-10-01,0.0374782150526139,-14.0266410215028,-16.5037224765135,-21.7527397255181
"IN",2020-01-01,-3.13281737635705,-10.7187131707358,-12.5286807267655,-15.5643688439954
"IN",2020-04-01,8.51971145880276,-3.56326988382375,-4.80089795754988,-12.1415829026995
"IN",2020-07-01,6.27348603507465,-3.57427287656978,-4.2060324966839,-9.78728413838909
"IN",2020-10-01,10.5804853004991,-2.71331532574705,-5.15110008273791,-9.06175568035862
"IN",2021-01-01,7.65377145457035,3.43849975824959,-2.44446936083891,-4.75164983286007
"IN",2021-04-01,5.37299693955075,-3.13987132086222,-5.89243783626408,-7.62564484908138
"IN",2021-07-01,0.981849154623304,1.32134235737728,-9.47638019996666,-12.9545753806106
"IT",1975-10-01,-8.95592662466835,-6.40881340765877,-7.36654149890549,-7.3110343013482
"IT",1976-01-01,-9.780700665506,-7.10832976509234,-7.58934571988437,-7.74182618775396
"IT",1976-04-01,-13.9578385917246,-11.0845540761082,-11.0157113675406,-11.3931588402312
"IT",1976-07-01,-14.6774910059889,-12.3669650000956,-12.2221949237287,-12.4743738852234
"IT",1976-10-01,-14.2365643989879,-13.7335576911621,-12.7224845386321,-13.4481894020169
"IT",1977-01-01,-14.7417897648092,-15.496452433317,-14.1884900220974,-14.7895005847977
"IT",1977-04-01,-15.4824066717171,-17.6132583787922,-16.083793007808,-16.2353487691221
"IT",1977-07-01,-14.8637087641436,-18.6733104703791,-16.8064803984737,-16.4914458282222
"IT",1977-10-01,-12.8939237418187,-18.1514617690593,-16.4004522565013,-15.2006740422537
"IT",1978-01-01,-15.8855937195044,-22.3188886071476,-20.5562070268578,-19.0501897090929
"IT",1978-04-01,-18.4169020554588,-24.5530222388413,-23.5852870668296,-22.0779336300782
"IT",1978-07-01,-18.5548217687266,-23.7822015601153,-24.086877264604,-22.6899792271566
"IT",1978-10-01,-16.8044484291723,-21.5593981185341,-22.6634299664974,-21.5632396269438
"IT",1979-01-01,-18.3480201915629,-22.3287369386725,-24.647861435741,-23.5969008812637
"IT",1979-04-01,-19.1973371509259,-22.5325641330163,-25.766295109967,-25.3766839168259
"IT",1979-07-01,-16.0343993564988,-22.0045928689552,-25.4953501193929,-26.3812749367772
"IT",1979-10-01,-13.5515156161212,-19.3269570483782,-22.9512149974333,-24.7597363616018
"IT",1980-01-01,-15.6682412374273,-21.1547740495817,-24.0738389546294,-26.9599822197628
"IT",1980-04-01,-13.2820980420884,-20.7310173101037,-22.5876906477065,-26.3882881951549
"IT",1980-07-01,-13.6261596449255,-22.7241263360151,-23.5495841675713,-27.4177006577498
"IT",1980-10-01,-9.6099162966062,-18.8223552917527,-19.1352679475958,-22.5014897446313
"IT",1981-01-01,-11.0252018131084,-18.5921006575492,-19.3295546948827,-21.8181633290505
"IT",1981-04-01,-6.35745112016502,-15.9947546248066,-19.8029234136277,-21.4192107132379
"IT",1981-07-01,-4.04799784698574,-16.5867561247471,-20.4610516272695,-21.2970914058667
"IT",1981-10-01,-3.61972679480827,-14.2133457221944,-18.1821249150574,-18.4629047266274
"IT",1982-01-01,-8.24116569712975,-14.6797043275538,-20.2368309782342,-20.578831073528
"IT",1982-04-01,-6.19439005247361,-14.1510449320548,-18.3957784313918,-21.6384184097129
"IT",1982-07-01,-3.95741062084697,-13.8564866840687,-18.1636697419695,-21.9735021142806
"IT",1982-10-01,-1.77775719952891,-12.230102906567,-15.8401237991083,-19.83671869796
"IT",1983-01-01,-5.89725074483926,-8.95514626089609,-14.9056278475555,-20.9173065824922
"IT",1983-04-01,-3.81056124476857,-7.73455724755992,-14.3636494907485,-19.5957051034375
"IT",1983-07-01,-4.65356096938496,-9.80304509651664,-14.9202750379707,-18.9154643753145
"IT",1983-10-01,-0.32032501400742,-8.29661720410289,-12.9686524342689,-15.234758716225
"IT",1984-01-01,-4.73593228884957,-5.39503134913808,-8.50339031246215,-14.1581525120687
"IT",1984-04-01,-3.49443593604655,-3.05401693666283,-5.41231274861137,-12.0730323885579
"IT",1984-07-01,-0.448426877790064,-2.0590748738721,-5.6883384004126,-10.1729941688422
"IT",1984-10-01,2.34314005625218,-1.11088613171725,-3.65796031094152,-7.58323669685387
"IT",1985-01-01,-1.01431730036797,1.34029570676361,-1.30748371881681,-5.04490010117321
"IT",1985-04-01,1.39961432530351,0.11310746716046,-0.581242684730254,-3.53302062718386
"IT",1985-07-01,1.70602628669979,0.449166247990472,-2.13210759089779,-4.33938202368423
"IT",1985-10-01,3.88562231123295,0.227267194289666,-0.389446067282814,-2.0040754123756
"IT",1986-01-01,-1.98369984962697,-2.33989558816161,-0.985527943887995,-3.96894404679075
"IT",1986-04-01,0.65365460252436,-0.830465881830725,-0.684032329963336,-2.1839988350176
"IT",1986-07-01,2.04992982939799,-1.22552428570226,0.291061349763176,-1.59765276974868
"IT",1986-10-01,6.07022980147696,0.616246748765925,1.14301296176967,1.05491206933245
"IT",1987-01-01,1.66384470265073,2.73358619910695,0.749042438263039,1.69393434232785
"IT",1987-04-01,2.9832651990403,4.42341018443886,3.05441371885256,2.29673779672593
"IT",1987-07-01,1.16307413467382,1.29823868191899,0.372620170815861,2.08140770878798
"IT",1987-10-01,3.23274633829992,3.55339876080878,2.32014053803631,3.44500565780483
"IT",1988-01-01,-2.15583588878783,3.80943281288122,3.16238374652575,1.24108201870426
"IT",1988-04-01,1.30405861116862,6.5517349265603,5.98434709455954,3.32335176692621
"IT",1988-07-01,2.53773186791836,5.50425393359473,3.56953841376877,3.01933799186499
"IT",1988-10-01,7.60443893547341,6.8927753245267,6.43920907555418,5.90224828199823
"IT",1989-01-01,0.936496977684085,6.92764979852746,7.70604272156724,6.1843473781093
"IT",1989-04-01,8.41772374648661,8.692344935589,10.6564983605037,9.41799756331889
"IT",1989-07-01,7.49998264256011,5.45040915977534,8.68119046004032,8.20836583372289
"IT",1989-10-01,10.6466130083855,7.1885897678301,11.0247303674497,11.1840898257884
"IT",1990-01-01,2.04476400143799,6.50064815706472,9.5835200305383,9.43531813887636
"IT",1990-04-01,5.81199731834792,8.72250845873622,10.7591476805058,11.4040892173117
"IT",1990-07-01,4.4933979476324,7.42360422708778,7.04209296816235,10.5045012002356
"IT",1990-10-01,13.8211003416747,8.78480106677876,10.8647303559554,15.1604178481614
"IT",1991-01-01,3.83320511089526,11.3968111220473,9.04921010153084,11.5408762957712
"IT",1991-04-01,9.35866321775631,13.1777208089761,12.5585444146928,13.3780340671177
"IT",1991-07-01,7.23458217051361,11.7546796538901,11.9080693368531,11.6969919037182
"IT",1991-10-01,12.5051929208718,10.5144371891051,11.4923743971529,13.2887064191065
"IT",1992-01-01,5.48687132987357,12.6049266816107,16.0210089654832,12.940816183626
"IT",1992-04-01,8.69433821169188,13.5799514758079,17.2025288895718,15.3147761532723
"IT",1992-07-01,7.34578247800303,16.2335197397502,16.1885294686373,16.5391558817219
"IT",1992-10-01,13.4845586946998,13.4134337568616,14.9382197670605,16.1956151247863
"IT",1993-01-01,6.20278052565483,16.4515782018699,16.9578179391664,20.0719843516248
"IT",1993-04-01,10.3037912165131,14.551310117327,16.926688325987,19.3495609738074
"IT",1993-07-01,8.28049645119579,14.527327057582,17.5803716444517,18.2564628123805
"IT",1993-10-01,13.2613547747962,10.8356073422219,13.8798405859302,15.628211281217
"IT",1994-01-01,-0.0309868600370344,9.719577298718,13.7736488646822,14.5361761198018
"IT",1994-04-01,5.21033483163689,7.48779121164103,11.9265558589118,13.0915371459692
"IT",1994-07-01,0.566031284306679,7.8837385617616,10.6960052268337,13.6052106332355
"IT",1994-10-01,4.43973651000051,3.71696782631126,7.85656910932413,10.5606354449657
"IT",1995-01-01,-3.39078439052917,6.73027734916743,8.42880976189394,12.7848824693354
"IT",1995-04-01,-0.699501408119904,5.82426650754032,7.44079835619103,10.8251109637589
"IT",1995-07-01,-3.42550535118488,7.16548407209346,7.76322927012052,10.706600211413
"IT",1995-10-01,-1.98546458374103,-1.63990909613102,2.54426638001355,6.47321337081773
"IT",1996-01-01,-8.61022857405459,2.99623032098792,4.64274075877425,6.83533811221947
"IT",1996-04-01,-6.95706636756545,-0.555522712170328,3.65008375513827,4.63565011502049
"IT",1996-07-01,-7.35018841248483,0.321198372805544,4.71902425485007,5.47222872604764
"IT",1996-10-01,-3.79667691149602,-5.06891131630827,-2.76724159569687,1.12236631458251
"IT",1997-01-01,-8.4798748836695,-3.53464439935502,1.69805510514041,3.72002095323547
"IT",1997-04-01,-2.81102567247897,-4.70963667214156,-0.502350078750396,2.70979640936184
"IT",1997-07-01,-3.49666980739864,-4.97142762264623,-0.370374027484745,3.96653751682771
"IT",1997-10-01,0.389691591044577,-8.51278023172105,-4.74601329890721,-2.78061521160871
"IT",1998-01-01,-5.03549254254821,-7.32175913595733,-3.39322369065569,2.35514741635151
"IT",1998-04-01,-2.98582241058893,-6.77932855587514,-4.3061803895767,-1.08994205153373
"IT",1998-07-01,-4.49353074214628,-5.56864076746643,-4.84512044076329,-0.314549134346235
"IT",1998-10-01,-0.265333652048551,-7.40434015493173,-7.40784531653203,-3.89691960490496
"IT",1999-01-01,-1.37476753117538,-2.0704701629339,-5.62338758074412,-1.41739580140175
"IT",1999-04-01,4.16413640419188,1.07081791491104,-2.03060819400293,0.136886886772144
"IT",1999-07-01,4.70644153379709,4.37637318296189,0.321840367767859,1.16965855411083
"IT",1999-10-01,8.98460209074267,3.16516702224849,0.063668557322611,0.000548423809020926
"IT",2000-01-01,6.32631395678384,4.64888878862705,4.15514551155684,1.14286594295422
"IT",2000-04-01,8.38443777969019,4.58683481974776,4.84944412386586,1.44588717822392
"IT",2000-07-01,8.12315668216361,7.1832346369222,7.58207696963027,3.78872164714188
"IT",2000-10-01,12.4544100655231,8.81384736669867,6.95734038594638,3.49172233680626
"IT",2001-01-01,11.033382198894,11.177306336531,9.064740623656,8.77588879821288
"IT",2001-04-01,12.9184917373375,11.9526059076052,9.58365169688996,8.99029035729384
"IT",2001-07-01,12.5400668775138,13.0954464185625,11.1696518620874,11.3431879599948
"IT",2001-10-01,15.4734483755628,13.2778386339756,12.0734820612597,10.056551605358
"IT",2002-01-01,12.8764209339011,14.7427727982125,13.6873432955261,11.9432771557583
"IT",2002-04-01,13.7409480195859,14.9020519509397,14.6314555031479,12.0464165019979
"IT",2002-07-01,8.7084531677954,15.8973096776469,15.2582518353889,13.4403162668536
"IT",2002-10-01,10.2278026157578,15.7592763162317,15.4800205221025,14.0633041251095
"IT",2003-01-01,6.6908919600503,16.884355350807,16.804820110254,15.8001466243194
"IT",2003-04-01,10.2118355248426,17.779083417872,17.5704696661542,16.9568321817397
"IT",2003-07-01,9.47690137827398,18.3920499319926,18.2765355048829,17.7509258568439
"IT",2003-10-01,11.685269727344,18.6486100362624,19.5678138304686,19.0949690297235
"IT",2004-01-01,6.86886131570492,18.277174097913,19.8629449295875,19.7980398973731
"IT",2004-04-01,8.82835248455909,15.6281406380654,21.2698475268988,20.722304676482
"IT",2004-07-01,8.34319415274252,15.9684885750448,22.1653981881968,22.054264067483
"IT",2004-10-01,11.408470237844,14.6315921426323,22.3656533096283,23.0897786660265
"IT",2005-01-01,9.65860663843624,17.6041384881601,23.2481421891844,24.6738168571548
"IT",2005-04-01,11.730947738048,18.3106440183626,20.6180318339643,25.6408089397043
"IT",2005-07-01,11.0633508873331,18.2958018903403,20.9273528866507,26.9012787898451
"IT",2005-10-01,14.4203940256351,16.4397041752126,19.7707793971014,27.1837133913769
"IT",2006-01-01,12.9853991714809,17.7207376935548,22.5553762487276,28.2730547774864
"IT",2006-04-01,15.0201165335375,18.5537587323406,23.5995781816214,25.6534373653727
"IT",2006-07-01,13.7925715379918,19.9423165576203,23.9016130146097,26.9504178096854
"IT",2006-10-01,17.0336952332821,19.5302127722401,21.9106462266404,25.2092548200265
"IT",2007-01-01,13.7258179253962,20.8325052658452,22.7792332916289,28.553851373392
"IT",2007-04-01,17.7153786870718,22.00076998248,24.251860491543,29.4751985658842
"IT",2007-07-01,15.8937057246018,23.7708806958102,25.90730546846,29.699046426244
"IT",2007-10-01,19.7200103308232,24.7628044103651,26.567942555527,28.7939992729691
"IT",2008-01-01,19.4825758765827,28.4227265056428,30.447390977711,33.5569848031195
"IT",2008-04-01,19.0035709350987,26.447850151627,29.2068995223947,32.2597104551811
"IT",2008-07-01,16.9599866096448,27.3215628188707,30.2334857388144,32.7034583851963
"IT",2008-10-01,16.6358189476014,22.4832642452562,27.2578530703545,28.7977832533197
"IT",2009-01-01,16.3184488600167,27.6118542136809,30.8613167387206,33.5905835305357
"IT",2009-04-01,19.4334207826088,28.2958775067631,32.3040916090328,35.5344503278043
"IT",2009-07-01,17.2941345884553,29.2429072378553,33.6726219919065,36.8423692838677
"IT",2009-10-01,17.7181431332472,25.7481023923554,29.7062134608482,34.2650191873867
"IT",2010-01-01,14.2631387539184,25.3079924180976,31.4602324989012,35.1013780456184
"IT",2010-04-01,14.3715309602322,23.3729280402755,28.5759605362289,32.8661687151018
"IT",2010-07-01,10.6387873930952,23.6050352923541,29.3491210688761,34.2314423847461
"IT",2010-10-01,10.6247452875419,19.568876062992,24.9736150156376,28.8044674993412
"IT",2011-01-01,5.42196176297663,18.9426752121566,24.2732203804071,31.6676162374988
"IT",2011-04-01,1.48941369262743,16.3446560815619,22.033945766637,27.8097151519495
"IT",2011-07-01,2.88982909513617,15.8896858100251,21.909787808125,28.1463655445711
"IT",2011-10-01,3.32442234525244,11.4375290197194,17.1999739702645,22.8159185770048
"IT",2012-01-01,4.73827839335707,12.0502543347748,17.2581991652403,23.5722957768252
"IT",2012-04-01,-0.694792674832122,8.6398031828805,14.9334439455397,21.7364599461172
"IT",2012-07-01,-5.62479259563149,8.993206415394,15.266464478779,22.2035858853138
"IT",2012-10-01,-2.95324806770882,4.56600112848878,12.4162425887914,18.3464649764977
"IT",2013-01-01,-3.4458176420458,-0.0352611075755965,11.8034999254177,18.0169530531279
"IT",2013-04-01,-3.21360877802677,1.6383924304407,7.53311155994849,14.6928011046355
"IT",2013-07-01,-3.78361366760926,2.57182378070678,7.66387927615786,14.8522818419835
"IT",2013-10-01,-4.17035048208354,3.13233133513089,1.87666146979432,9.9562539453914
"IT",2014-01-01,-4.20495323899642,-3.12620757148489,-2.23564561714779,10.5365064682618
"IT",2014-04-01,-3.85906064947146,-7.92890929539693,-0.46593306416631,6.14494412747224
"IT",2014-07-01,-4.42618602559842,-6.37465262453883,0.846758033353345,6.77140101834343
"IT",2014-10-01,-4.74157375399883,-7.5160662597729,1.00306516362248,-0.507330370931927
"IT",2015-01-01,-3.67238529651752,-6.7707252969347,-4.79782500693779,-3.88500420153302
"IT",2015-04-01,-5.85237093470412,-7.89270752437622,-10.8280432253045,-1.73160637355274
"IT",2015-07-01,-7.69981021254422,-8.64563752778752,-10.6285996037578,-2.29946103390016
"IT",2015-10-01,-9.72443331635435,-10.6751715113789,-12.2880025142038,-3.82760035077551
"IT",2016-01-01,-12.4852905939665,-11.7800005891024,-12.4334821787997,-12.1864301355472
"IT",2016-04-01,-10.4187465796533,-11.8129665154921,-12.4163999863216,-15.811470563391
"IT",2016-07-01,-10.7158671979918,-11.4351454650589,-12.8212698594392,-13.2915836780051
"IT",2016-10-01,-12.1134664814141,-12.1714610438162,-14.3633857530759,-15.6648359329072
"IT",2017-01-01,-11.4223352742714,-13.5615155339475,-14.0352351857205,-15.1921585891548
"IT",2017-04-01,-12.1512874070956,-15.2332274696443,-15.1446341876386,-16.4188937484366
"IT",2017-07-01,-14.0976065459193,-16.6903147660874,-15.6786878861393,-17.669072560788
"IT",2017-10-01,-13.4391017662485,-17.7121092453663,-14.2903394225658,-17.1495040521616
"IT",2018-01-01,-11.9641922619435,-16.5539940357957,-16.2447136651624,-17.5987073519309
"IT",2018-04-01,-12.3293755061375,-15.8650608520504,-16.8743132610418,-17.7024003126437
"IT",2018-07-01,-11.5625332932183,-15.4964521043751,-17.1009344433337,-16.4844892114281
"IT",2018-10-01,-10.9630544972494,-14.9063532920876,-18.5075057203463,-15.7186540665466
"IT",2019-01-01,-8.40698869379164,-15.4714794153497,-17.2336628408142,-18.3264315345423
"IT",2019-04-01,-6.73510856663795,-15.4764417722345,-16.4828718432012,-18.4096890615579
"IT",2019-07-01,-7.60301396798873,-14.8102593018859,-15.3922638500828,-17.4753061564469
"IT",2019-10-01,-7.13826302950762,-12.5614180528498,-14.7903253134259,-19.2589404002845
"IT",2020-01-01,-3.0991550337302,-11.4907228174577,-12.8775008850336,-14.7734371610821
"IT",2020-04-01,2.5943899548947,-4.40527418643905,-7.14232573305699,-8.89707101047156
"IT",2020-07-01,6.58133931830706,-0.883750514133603,-4.01988005013303,-5.77175989803514
"IT",2020-10-01,10.5374392256587,4.61836446290204,0.33435270536748,-2.80552220931042
"IT",2021-01-01,10.276587655382,6.78226441854291,0.553303043842962,-2.19979562987949
"IT",2021-04-01,7.41486456324848,1.51854124441894,-2.4015620710969,-6.61070659741186
"IT",2021-07-01,5.10000251311299,0.762042331136097,-3.11885415015007,-7.07935031644684
"JP",1979-10-01,-1.58161220408216,-2.59824361293518,-8.05915934320272,-9.0411693193681
"JP",1980-01-01,-3.00354892741657,-0.889618383852324,-5.7641017959517,-9.39480812088059
"JP",1980-04-01,-0.928532150909316,-0.665862529273465,-4.22849461364872,-8.52841069922149
"JP",1980-07-01,0.826585369217858,-2.31700890645486,-3.24538595258205,-7.8266069187989
"JP",1980-10-01,0.127700524475225,-3.18943291341701,-2.83586050470014,-6.79793421672802
"JP",1981-01-01,-1.7571623984785,-2.59560696209458,-2.55640538899504,-6.62985250395406
"JP",1981-04-01,-0.650760781296224,-3.55846165744717,-3.27766865096696,-6.27364596008533
"JP",1981-07-01,2.94602607071283,-3.18693695396581,-3.28890062040946,-3.12592564808195
"JP",1981-10-01,5.06457993809245,-1.47838913155016,-1.76061161050367,0.301990767770644
"JP",1982-01-01,2.72437303691373,0.765396853082874,-0.120371270878106,0.909686414599334
"JP",1982-04-01,4.93902176233853,1.55850874056202,-0.027144145756607,0.925026066770026
"JP",1982-07-01,8.25749438088419,2.46720581835322,0.61215210815438,2.20922292360769
"JP",1982-10-01,7.96694199439968,4.57101614690502,1.8640769160809,2.71891679769001
"JP",1983-01-01,6.61683104776607,8.37368551758392,5.51324748215607,4.09438587444836
"JP",1983-04-01,6.94987330414474,9.27721194934789,6.19133725507733,4.00756299819886
"JP",1983-07-01,9.36049268107159,9.96798931724951,6.44534796176836,5.53435240732697
"JP",1983-10-01,11.4029028254439,10.5440222838767,8.23417809080426,6.73043609298197
"JP",1984-01-01,10.8525670546572,13.4496597954686,10.9569147991669,8.21918175033338
"JP",1984-04-01,10.4428370193742,12.5460587710429,10.8391427923686,7.75426127873092
"JP",1984-07-01,14.1467442239278,12.3048725915309,12.0852178961098,9.88121653166812
"JP",1984-10-01,12.5958296279722,11.1064656999541,11.3668232022118,10.2473269599127
"JP",1985-01-01,9.62724359876089,12.4966729481363,14.3132326010315,11.9545507564071
"JP",1985-04-01,9.21984934352163,11.0376566872798,13.367661640749,11.6402860559656
"JP",1985-07-01,11.0241857392936,11.3843618870704,11.7108760460311,12.636544926042
"JP",1985-10-01,9.05428945668524,11.7802323944483,11.0371763171535,12.4826652373971
"JP",1986-01-01,6.21202208288873,12.7863029257774,11.7818755751019,13.6084356315656
