"id","date","credit_gap","crisis"
"1433","MX",2016-01-01,8.1,0
"1434","MX",2016-04-01,8.6,0
"1435","MX",2016-07-01,8.7,0
"1436","MX",2016-10-01,8.5,0
"1437","MX",2017-01-01,6.2,0
"1438","MX",2017-04-01,5.2,0
"1439","MX",2017-07-01,5.4,0
"1440","MX",2017-10-01,6.3,0
"1441","MY",2000-01-01,-13,0
"1442","MY",2000-04-01,-16.5,0
"1443","MY",2000-07-01,-20.7,0
"1444","MY",2000-10-01,-22.9,0
"1445","MY",2001-01-01,-24.1,0
"1446","MY",2001-04-01,-22.4,0
"1447","MY",2001-07-01,-18.8,0
"1448","MY",2001-10-01,-16.4,0
"1449","MY",2002-01-01,-15.6,0
"1450","MY",2002-04-01,-16,0
"1451","MY",2002-07-01,-18.2,0
"1452","MY",2002-10-01,-19.7,0
"1453","MY",2003-01-01,-22.7,0
"1454","MY",2003-04-01,-22.6,0
"1455","MY",2003-07-01,-23.1,0
"1456","MY",2003-10-01,-25.5,0
"1457","MY",2004-01-01,-23.8,0
"1458","MY",2004-04-01,-23.9,0
"1459","MY",2004-07-01,-26.1,0
"1460","MY",2004-10-01,-28.4,0
"1461","MY",2005-01-01,-30.7,0
"1462","MY",2005-04-01,-32.3,0
"1463","MY",2005-07-01,-30.8,0
"1464","MY",2005-10-01,-29.9,0
"1465","MY",2006-01-01,-32.1,0
"1466","MY",2006-04-01,-31.7,0
"1467","MY",2006-07-01,-31.9,0
"1468","MY",2006-10-01,-30.5,0
"1469","MY",2007-01-01,-30.5,0
"1470","MY",2007-04-01,-30,0
"1471","MY",2007-07-01,-26.5,0
"1472","MY",2007-10-01,-29.9,0
"1473","MY",2008-01-01,-32.6,0
"1474","MY",2008-04-01,-32.4,0
"1475","MY",2008-07-01,-28.7,0
"1476","MY",2008-10-01,-26,0
"1477","MY",2009-01-01,-21.3,0
"1478","MY",2009-04-01,-16.3,0
"1479","MY",2009-07-01,-9.6,0
"1480","MY",2009-10-01,-7.2,0
"1481","MY",2010-01-01,-9.4,0
"1482","MY",2010-04-01,-9.9,0
"1483","MY",2010-07-01,-10.4,0
"1484","MY",2010-10-01,-8.1,0
"1485","MY",2011-01-01,-8.7,0
"1486","MY",2011-04-01,-7.4,0
"1487","MY",2011-07-01,-5.9,0
"1488","MY",2011-10-01,-4,0
"1489","MY",2012-01-01,-6.7,0
"1490","MY",2012-04-01,-2.3,0
"1491","MY",2012-07-01,-1.5,0
"1492","MY",2012-10-01,-0.4,0
"1493","MY",2013-01-01,1.2,0
"1494","MY",2013-04-01,3.6,0
"1495","MY",2013-07-01,3.9,0
"1496","MY",2013-10-01,5.8,0
"1497","MY",2014-01-01,4.7,0
"1498","MY",2014-04-01,4.5,0
"1499","MY",2014-07-01,4.2,0
"1500","MY",2014-10-01,7.7,0
"1501","MY",2015-01-01,8.5,0
"1502","MY",2015-04-01,9.5,0
"1503","MY",2015-07-01,10.3,0
"1504","MY",2015-10-01,9.5,0
"1505","MY",2016-01-01,7.5,0
"1506","MY",2016-04-01,6.8,0
"1507","MY",2016-07-01,7.2,0
"1508","MY",2016-10-01,8.3,0
"1509","MY",2017-01-01,6.2,0
"1510","MY",2017-04-01,5.1,0
"1511","MY",2017-07-01,3,0
"1512","MY",2017-10-01,3.4,0
"1513","NL",2000-01-01,6.5,0
"1514","NL",2000-04-01,6.2,0
"1515","NL",2000-07-01,6.3,0
"1516","NL",2000-10-01,6.9,0
"1517","NL",2001-01-01,1.7,0
"1518","NL",2001-04-01,0.5,0
"1519","NL",2001-07-01,-1.5,0
"1520","NL",2001-10-01,-0.8,0
"1521","NL",2002-01-01,-2.4,0
"1522","NL",2002-04-01,-5,0
"1523","NL",2002-07-01,-3.6,0
"1524","NL",2002-10-01,-4.8,0
"1525","NL",2003-01-01,-5.2,0
"1526","NL",2003-04-01,-4.1,0
"1527","NL",2003-07-01,-2.7,0
"1528","NL",2003-10-01,5.5,0
"1529","NL",2004-01-01,3.3,0
"1530","NL",2004-04-01,1.3,0
"1531","NL",2004-07-01,0.2,0
"1532","NL",2004-10-01,0.5,0
"1533","NL",2005-01-01,-0.6,0
"1534","NL",2005-04-01,2.9,0
"1535","NL",2005-07-01,2.6,0
"1536","NL",2005-10-01,-0.5,0
"1537","NL",2006-01-01,-2.8,0
"1538","NL",2006-04-01,-5.4,0
"1539","NL",2006-07-01,-5.3,0
"1540","NL",2006-10-01,-8.5,0
"1541","NL",2007-01-01,-7.7,0
"1542","NL",2007-04-01,-9.4,0
"1543","NL",2007-07-01,-9.6,0
"1544","NL",2007-10-01,-11.7,0
"1545","NL",2008-01-01,-9.7,1
"1546","NL",2008-04-01,-8.5,1
"1547","NL",2008-07-01,-10.2,1
"1548","NL",2008-10-01,-11.3,1
"1549","NL",2009-01-01,-8.1,1
"1550","NL",2009-04-01,-4.6,1
"1551","NL",2009-07-01,-2,1
"1552","NL",2009-10-01,1.4,1
"1553","NL",2010-01-01,5.8,1
"1554","NL",2010-04-01,9.1,1
"1555","NL",2010-07-01,8.3,1
"1556","NL",2010-10-01,8.3,1
"1557","NL",2011-01-01,8,1
"1558","NL",2011-04-01,10.5,1
"1559","NL",2011-07-01,10.2,1
"1560","NL",2011-10-01,12.8,1
"1561","NL",2012-01-01,12.8,1
"1562","NL",2012-04-01,14.2,1
"1563","NL",2012-07-01,13,1
"1564","NL",2012-10-01,10,1
"1565","NL",2013-01-01,8.5,1
"1566","NL",2013-04-01,7.5,0
"1567","NL",2013-07-01,5.9,0
"1568","NL",2013-10-01,3.2,0
"1569","NL",2014-01-01,1.2,0
"1570","NL",2014-04-01,1.2,0
"1571","NL",2014-07-01,0,0
"1572","NL",2014-10-01,4.3,0
"1573","NL",2015-01-01,7.7,0
"1574","NL",2015-04-01,4,0
"1575","NL",2015-07-01,-0.1,0
"1576","NL",2015-10-01,-3.8,0
"1577","NL",2016-01-01,-6.3,0
"1578","NL",2016-04-01,-8,0
"1579","NL",2016-07-01,-2.9,0
"1580","NL",2016-10-01,-8,0
"1581","NL",2017-01-01,-8.4,0
"1582","NL",2017-04-01,-12.5,0
"1583","NL",2017-07-01,-14.4,0
"1584","NL",2017-10-01,-20.2,0
"1585","NO",2000-01-01,-1.6,0
"1586","NO",2000-04-01,-3.3,0
"1587","NO",2000-07-01,-0.6,0
"1588","NO",2000-10-01,-6.9,0
"1589","NO",2001-01-01,-6.6,0
"1590","NO",2001-04-01,-3.8,0
"1591","NO",2001-07-01,-4.6,0
"1592","NO",2001-10-01,0.6,0
"1593","NO",2002-01-01,5.5,0
"1594","NO",2002-04-01,6.9,0
"1595","NO",2002-07-01,8.5,0
"1596","NO",2002-10-01,8.2,0
"1597","NO",2003-01-01,10.1,0
"1598","NO",2003-04-01,13.5,0
"1599","NO",2003-07-01,10.8,0
"1600","NO",2003-10-01,7.6,0
"1601","NO",2004-01-01,10.8,0
"1602","NO",2004-04-01,12.2,0
"1603","NO",2004-07-01,11.8,0
"1604","NO",2004-10-01,9.1,0
"1605","NO",2005-01-01,7.9,0
"1606","NO",2005-04-01,7.4,0
"1607","NO",2005-07-01,5.1,0
"1608","NO",2005-10-01,5.4,0
"1609","NO",2006-01-01,4.1,0
"1610","NO",2006-04-01,3.8,0
"1611","NO",2006-07-01,4.6,0
"1612","NO",2006-10-01,4.2,0
"1613","NO",2007-01-01,9.5,0
"1614","NO",2007-04-01,15,0
"1615","NO",2007-07-01,14.6,0
"1616","NO",2007-10-01,17.7,0
"1617","NO",2008-01-01,20.5,0
"1618","NO",2008-04-01,20,0
"1619","NO",2008-07-01,19.9,1
"1620","NO",2008-10-01,24.4,1
"1621","NO",2009-01-01,26.5,1
"1622","NO",2009-04-01,29.8,1
"1623","NO",2009-07-01,28,1
"1624","NO",2009-10-01,24.5,1
"1625","NO",2010-01-01,20.6,0
"1626","NO",2010-04-01,21.8,0
"1627","NO",2010-07-01,20,0
"1628","NO",2010-10-01,17,0
"1629","NO",2011-01-01,15.1,0
"1630","NO",2011-04-01,11.4,0
"1631","NO",2011-07-01,6.8,0
"1632","NO",2011-10-01,3.6,0
"1633","NO",2012-01-01,11,0
"1634","NO",2012-04-01,8,0
"1635","NO",2012-07-01,6.1,0
"1636","NO",2012-10-01,5,0
"1637","NO",2013-01-01,4.1,0
"1638","NO",2013-04-01,4,0
"1639","NO",2013-07-01,0.6,0
"1640","NO",2013-10-01,-2.2,0
"1641","NO",2014-01-01,-2.7,0
"1642","NO",2014-04-01,-3,0
"1643","NO",2014-07-01,-2.3,0
"1644","NO",2014-10-01,-0.2,0
"1645","NO",2015-01-01,4.4,0
"1646","NO",2015-04-01,7.1,0
"1647","NO",2015-07-01,10.2,0
"1648","NO",2015-10-01,13.4,0
"1649","NO",2016-01-01,13,0
"1650","NO",2016-04-01,14.5,0
"1651","NO",2016-07-01,14.7,0
"1652","NO",2016-10-01,12.8,0
"1653","NO",2017-01-01,7.3,0
"1654","NO",2017-04-01,3.9,0
"1655","NO",2017-07-01,-1,0
"1656","NO",2017-10-01,-4.5,0
"1657","PT",2000-01-01,33.3,0
"1658","PT",2000-04-01,33.1,0
"1659","PT",2000-07-01,33.3,0
"1660","PT",2000-10-01,33.1,0
"1661","PT",2001-01-01,34.9,0
"1662","PT",2001-04-01,35.2,0
"1663","PT",2001-07-01,35.4,0
"1664","PT",2001-10-01,35.2,0
"1665","PT",2002-01-01,33.2,0
"1666","PT",2002-04-01,30.1,0
"1667","PT",2002-07-01,30.3,0
"1668","PT",2002-10-01,31.7,0
"1669","PT",2003-01-01,33.9,0
"1670","PT",2003-04-01,32.2,0
"1671","PT",2003-07-01,29.8,0
"1672","PT",2003-10-01,28.7,0
"1673","PT",2004-01-01,30.3,0
"1674","PT",2004-04-01,29.4,0
"1675","PT",2004-07-01,28.2,0
"1676","PT",2004-10-01,27.3,0
"1677","PT",2005-01-01,24.2,0
"1678","PT",2005-04-01,24.2,0
"1679","PT",2005-07-01,22,0
"1680","PT",2005-10-01,21.7,0
"1681","PT",2006-01-01,20.9,0
"1682","PT",2006-04-01,19.2,0
"1683","PT",2006-07-01,17.1,0
"1684","PT",2006-10-01,15.8,0
"1685","PT",2007-01-01,14.4,0
"1686","PT",2007-04-01,16.4,0
"1687","PT",2007-07-01,15.5,0
"1688","PT",2007-10-01,16.3,0
"1689","PT",2008-01-01,17.4,0
"1690","PT",2008-04-01,19.8,0
"1691","PT",2008-07-01,18.7,0
"1692","PT",2008-10-01,18.5,1
"1693","PT",2009-01-01,20.5,1
"1694","PT",2009-04-01,21.6,1
"1695","PT",2009-07-01,20,1
"1696","PT",2009-10-01,16.6,1
"1697","PT",2010-01-01,13.7,1
"1698","PT",2010-04-01,12.7,1
"1699","PT",2010-07-01,8.8,1
"1700","PT",2010-10-01,9.7,1
"1701","PT",2011-01-01,9.6,1
"1702","PT",2011-04-01,8.6,1
"1703","PT",2011-07-01,7.7,1
"1704","PT",2011-10-01,5.9,1
"1705","PT",2012-01-01,4.9,1
"1706","PT",2012-04-01,4.6,1
"1707","PT",2012-07-01,5.4,1
"1708","PT",2012-10-01,5.8,1
"1709","PT",2013-01-01,2.3,1
"1710","PT",2013-04-01,-1.4,1
"1711","PT",2013-07-01,-6.9,1
"1712","PT",2013-10-01,-12,1
"1713","PT",2014-01-01,-17.2,1
"1714","PT",2014-04-01,-21.3,1
"1715","PT",2014-07-01,-23.8,1
"1716","PT",2014-10-01,-25.9,1
"1717","PT",2015-01-01,-28.8,1
"1718","PT",2015-04-01,-31.8,1
"1719","PT",2015-07-01,-34.2,1
"1720","PT",2015-10-01,-36.2,1
"1721","PT",2016-01-01,-39.4,0
"1722","PT",2016-04-01,-40.9,0
"1723","PT",2016-07-01,-42.3,0
"1724","PT",2016-10-01,-44.4,0
"1725","PT",2017-01-01,-43.9,0
"1726","PT",2017-04-01,-44.8,0
"1727","PT",2017-07-01,-45.6,0
"1728","PT",2017-10-01,-45.9,0
"1729","SE",2000-01-01,-3.2,0
"1730","SE",2000-04-01,-3.1,0
"1731","SE",2000-07-01,-0.2,0
"1732","SE",2000-10-01,3.6,0
"1733","SE",2001-01-01,2.1,0
"1734","SE",2001-04-01,3.5,0
"1735","SE",2001-07-01,4.3,0
"1736","SE",2001-10-01,8.2,0
"1737","SE",2002-01-01,6.1,0
"1738","SE",2002-04-01,5.2,0
"1739","SE",2002-07-01,4,0
"1740","SE",2002-10-01,5.1,0
"1741","SE",2003-01-01,2.2,0
"1742","SE",2003-04-01,3,0
"1743","SE",2003-07-01,1.4,0
"1744","SE",2003-10-01,-0.4,0
"1745","SE",2004-01-01,-1.8,0
"1746","SE",2004-04-01,-1.6,0
"1747","SE",2004-07-01,-2.9,0
"1748","SE",2004-10-01,-1,0
"1749","SE",2005-01-01,-1.1,0
"1750","SE",2005-04-01,2.9,0
"1751","SE",2005-07-01,3.2,0
"1752","SE",2005-10-01,5,0
"1753","SE",2006-01-01,4.2,0
"1754","SE",2006-04-01,5.3,0
"1755","SE",2006-07-01,4.5,0
"1756","SE",2006-10-01,5.8,0
"1757","SE",2007-01-01,8.8,0
"1758","SE",2007-04-01,12.7,0
"1759","SE",2007-07-01,14.8,0
"1760","SE",2007-10-01,18.8,0
"1761","SE",2008-01-01,22.3,0
"1762","SE",2008-04-01,26.8,0
"1763","SE",2008-07-01,29.3,1
"1764","SE",2008-10-01,36.6,1
"1765","SE",2009-01-01,36.8,1
"1766","SE",2009-04-01,37.8,1
"1767","SE",2009-07-01,39.2,1
"1768","SE",2009-10-01,39.1,1
"1769","SE",2010-01-01,33.6,1
"1770","SE",2010-04-01,29.3,1
"1771","SE",2010-07-01,24.1,1
"1772","SE",2010-10-01,16.4,1
"1773","SE",2011-01-01,15.2,0
"1774","SE",2011-04-01,13.7,0
"1775","SE",2011-07-01,12.8,0
"1776","SE",2011-10-01,11.7,0
"1777","SE",2012-01-01,16,0
"1778","SE",2012-04-01,12.6,0
"1779","SE",2012-07-01,14.7,0
"1780","SE",2012-10-01,7,0
"1781","SE",2013-01-01,9.6,0
"1782","SE",2013-04-01,10.2,0
"1783","SE",2013-07-01,6.3,0
"1784","SE",2013-10-01,4,0
"1785","SE",2014-01-01,7.3,0
"1786","SE",2014-04-01,3.8,0
"1787","SE",2014-07-01,-0.6,0
"1788","SE",2014-10-01,-1,0
"1789","SE",2015-01-01,0.2,0
"1790","SE",2015-04-01,-2.6,0
"1791","SE",2015-07-01,-5,0
"1792","SE",2015-10-01,-2.6,0
"1793","SE",2016-01-01,-8.3,0
"1794","SE",2016-04-01,-8.6,0
"1795","SE",2016-07-01,-7.3,0
"1796","SE",2016-10-01,-7.2,0
"1797","SE",2017-01-01,-3.8,0
"1798","SE",2017-04-01,-5.5,0
"1799","SE",2017-07-01,-7.5,0
"1800","SE",2017-10-01,-6.8,0
"1801","TH",2000-01-01,-32.9,1
"1802","TH",2000-04-01,-42,1
"1803","TH",2000-07-01,-54.4,1
"1804","TH",2000-10-01,-58.3,1
"1805","TH",2001-01-01,-58.5,0
"1806","TH",2001-04-01,-66.6,0
"1807","TH",2001-07-01,-65.2,0
"1808","TH",2001-10-01,-67.8,0
"1809","TH",2002-01-01,-59.1,0
"1810","TH",2002-04-01,-60,0
"1811","TH",2002-07-01,-57.6,0
"1812","TH",2002-10-01,-57.1,0
"1813","TH",2003-01-01,-56.6,0
"1814","TH",2003-04-01,-54.7,0
"1815","TH",2003-07-01,-55,0
"1816","TH",2003-10-01,-57.2,0
"1817","TH",2004-01-01,-53.2,0
"1818","TH",2004-04-01,-50.8,0
"1819","TH",2004-07-01,-44.8,0
"1820","TH",2004-10-01,-46,0
"1821","TH",2005-01-01,-44.8,0
"1822","TH",2005-04-01,-42.3,0
"1823","TH",2005-07-01,-40.6,0
"1824","TH",2005-10-01,-39.4,0
"1825","TH",2006-01-01,-39.7,0
"1826","TH",2006-04-01,-39,0
"1827","TH",2006-07-01,-37.8,0
"1828","TH",2006-10-01,-37.2,0
"1829","TH",2007-01-01,-37.9,0
"1830","TH",2007-04-01,-36.1,0
"1831","TH",2007-07-01,-34.9,0
"1832","TH",2007-10-01,-34,0
"1833","TH",2008-01-01,-32.2,0
"1834","TH",2008-04-01,-29.4,0
"1835","TH",2008-07-01,-27.1,0
"1836","TH",2008-10-01,-22.4,0
"1837","TH",2009-01-01,-20.4,0
"1838","TH",2009-04-01,-16.4,0
"1839","TH",2009-07-01,-13.3,0
"1840","TH",2009-10-01,-13,0
"1841","TH",2010-01-01,-15.8,0
"1842","TH",2010-04-01,-15.7,0
"1843","TH",2010-07-01,-15.5,0
"1844","TH",2010-10-01,-10.4,0
"1845","TH",2011-01-01,-8,0
"1846","TH",2011-04-01,-5.3,0
"1847","TH",2011-07-01,-2.6,0
"1848","TH",2011-10-01,3.5,0
"1849","TH",2012-01-01,6,0
"1850","TH",2012-04-01,8,0
"1851","TH",2012-07-01,10.1,0
"1852","TH",2012-10-01,9.1,0
"1853","TH",2013-01-01,8.6,0
"1854","TH",2013-04-01,11.3,0
"1855","TH",2013-07-01,11.2,0
"1856","TH",2013-10-01,14.6,0
"1857","TH",2014-01-01,14.6,0
"1858","TH",2014-04-01,15.1,0
"1859","TH",2014-07-01,15.1,0
"1860","TH",2014-10-01,16.8,0
"1861","TH",2015-01-01,15.9,0
"1862","TH",2015-04-01,16.6,0
"1863","TH",2015-07-01,17,0
"1864","TH",2015-10-01,17.5,0
"1865","TH",2016-01-01,18.4,0
"1866","TH",2016-04-01,17,0
"1867","TH",2016-07-01,14.4,0
"1868","TH",2016-10-01,12.3,0
"1869","TH",2017-01-01,9.5,0
"1870","TH",2017-04-01,9.2,0
"1871","TH",2017-07-01,7.2,0
"1872","TH",2017-10-01,7.3,0
"1873","UK",2000-01-01,2.1,0
"1874","UK",2000-04-01,4.4,0
"1875","UK",2000-07-01,5,0
"1876","UK",2000-10-01,4.5,0
"1877","UK",2001-01-01,6.9,0
"1878","UK",2001-04-01,6.6,0
"1879","UK",2001-07-01,7,0
"1880","UK",2001-10-01,8.2,0
"1881","UK",2002-01-01,8.7,0
"1882","UK",2002-04-01,9.9,0
"1883","UK",2002-07-01,13.4,0
"1884","UK",2002-10-01,11.9,0
"1885","UK",2003-01-01,8,0
"1886","UK",2003-04-01,8.9,0
"1887","UK",2003-07-01,8.1,0
"1888","UK",2003-10-01,6.5,0
"1889","UK",2004-01-01,5.1,0
"1890","UK",2004-04-01,4.2,0
"1891","UK",2004-07-01,5.4,0
"1892","UK",2004-10-01,5.4,0
"1893","UK",2005-01-01,4.9,0
"1894","UK",2005-04-01,7.2,0
"1895","UK",2005-07-01,7.9,0
"1896","UK",2005-10-01,7.4,0
"1897","UK",2006-01-01,6.7,0
"1898","UK",2006-04-01,7.6,0
"1899","UK",2006-07-01,9.4,0
"1900","UK",2006-10-01,7.8,0
"1901","UK",2007-01-01,4.6,0
"1902","UK",2007-04-01,4.2,0
"1903","UK",2007-07-01,5.9,1
"1904","UK",2007-10-01,5.9,1
"1905","UK",2008-01-01,7.4,1
"1906","UK",2008-04-01,5.4,1
"1907","UK",2008-07-01,5,1
"1908","UK",2008-10-01,9.9,1
"1909","UK",2009-01-01,8.5,1
"1910","UK",2009-04-01,3.5,1
"1911","UK",2009-07-01,5.4,1
"1912","UK",2009-10-01,3.7,1
"1913","UK",2010-01-01,3.4,1
"1914","UK",2010-04-01,-1.6,0
"1915","UK",2010-07-01,-3,0
"1916","UK",2010-10-01,-8.3,0
"1917","UK",2011-01-01,-10.4,0
"1918","UK",2011-04-01,-11.4,0
"1919","UK",2011-07-01,-12.9,0
"1920","UK",2011-10-01,-14.9,0
"1921","UK",2012-01-01,-12.9,0
"1922","UK",2012-04-01,-12.2,0
"1923","UK",2012-07-01,-12.7,0
"1924","UK",2012-10-01,-15.3,0
"1925","UK",2013-01-01,-17.8,0
"1926","UK",2013-04-01,-16.8,0
"1927","UK",2013-07-01,-19.2,0
"1928","UK",2013-10-01,-21.6,0
"1929","UK",2014-01-01,-24.4,0
"1930","UK",2014-04-01,-26.1,0
"1931","UK",2014-07-01,-26.6,0
"1932","UK",2014-10-01,-27.1,0
"1933","UK",2015-01-01,-25,0
"1934","UK",2015-04-01,-28.3,0
"1935","UK",2015-07-01,-27.1,0
"1936","UK",2015-10-01,-26.2,0
"1937","UK",2016-01-01,-24.9,0
"1938","UK",2016-04-01,-21.3,0
"1939","UK",2016-07-01,-18.6,0
"1940","UK",2016-10-01,-19.8,0
"1941","UK",2017-01-01,-18.6,0
"1942","UK",2017-04-01,-18.3,0
"1943","UK",2017-07-01,-16.5,0
"1944","UK",2017-10-01,-15.2,0
"1945","US",2000-01-01,4.3,0
"1946","US",2000-04-01,4.6,0
"1947","US",2000-07-01,4.6,0
"1948","US",2000-10-01,4.6,0
"1949","US",2001-01-01,3.6,0
"1950","US",2001-04-01,5,0
"1951","US",2001-07-01,6.4,0
"1952","US",2001-10-01,6.6,0
"1953","US",2002-01-01,6.4,0
"1954","US",2002-04-01,6.8,0
"1955","US",2002-07-01,7,0
"1956","US",2002-10-01,7.6,0
"1957","US",2003-01-01,7.2,0
"1958","US",2003-04-01,8.7,0
"1959","US",2003-07-01,8.5,0
"1960","US",2003-10-01,7.7,0
"1961","US",2004-01-01,7.2,0
"1962","US",2004-04-01,7.2,0
"1963","US",2004-07-01,7.2,0
"1964","US",2004-10-01,7.9,0
"1965","US",2005-01-01,7.1,0
"1966","US",2005-04-01,7.6,0
"1967","US",2005-07-01,7.9,0
"1968","US",2005-10-01,8.2,0
"1969","US",2006-01-01,8.7,0
"1970","US",2006-04-01,9.5,0
"1971","US",2006-07-01,9.7,0
"1972","US",2006-10-01,10.3,0
"1973","US",2007-01-01,10.2,1
"1974","US",2007-04-01,11.4,1
"1975","US",2007-07-01,11.9,1
"1976","US",2007-10-01,12,1
"1977","US",2008-01-01,11.4,1
"1978","US",2008-04-01,9.7,1
"1979","US",2008-07-01,9.3,1
"1980","US",2008-10-01,6.6,1
"1981","US",2009-01-01,5,1
"1982","US",2009-04-01,4.6,1
"1983","US",2009-07-01,3.9,1
"1984","US",2009-10-01,1.4,1
"1985","US",2010-01-01,-1.2,1
"1986","US",2010-04-01,-4.3,1
"1987","US",2010-07-01,-6.6,1
"1988","US",2010-10-01,-8.9,1
"1989","US",2011-01-01,-10.7,1
"1990","US",2011-04-01,-12.1,1
"1991","US",2011-07-01,-13.2,1
"1992","US",2011-10-01,-13.8,1
"1993","US",2012-01-01,-15.1,0
"1994","US",2012-04-01,-16,0
"1995","US",2012-07-01,-16,0
"1996","US",2012-10-01,-15.9,0
"1997","US",2013-01-01,-16.6,0
"1998","US",2013-04-01,-16.3,0
"1999","US",2013-07-01,-15.7,0
"2000","US",2013-10-01,-15.1,0
"2001","US",2014-01-01,-14.9,0
"2002","US",2014-04-01,-14.6,0
"2003","US",2014-07-01,-14.9,0
"2004","US",2014-10-01,-14.3,0
"2005","US",2015-01-01,-14.6,0
"2006","US",2015-04-01,-13.4,0
"2007","US",2015-07-01,-13,0
"2008","US",2015-10-01,-12.5,0
"2009","US",2016-01-01,-11.6,0
"2010","US",2016-04-01,-10.5,0
"2011","US",2016-07-01,-9.1,0
"2012","US",2016-10-01,-9.3,0
"2013","US",2017-01-01,-8.8,0
"2014","US",2017-04-01,-7.9,0
"2015","US",2017-07-01,-7.6,0
"2016","US",2017-10-01,-6.6,0
"2017","ZA",2000-01-01,2.4,0
"2018","ZA",2000-04-01,1.5,0
"2019","ZA",2000-07-01,2.3,0
"2020","ZA",2000-10-01,1.8,0
"2021","ZA",2001-01-01,1.2,0
"2022","ZA",2001-04-01,0.4,0
"2023","ZA",2001-07-01,1.7,0
"2024","ZA",2001-10-01,4.5,0
"2025","ZA",2002-01-01,1.5,0
"2026","ZA",2002-04-01,0.3,0
"2027","ZA",2002-07-01,-0.5,0
"2028","ZA",2002-10-01,-2.4,0
"2029","ZA",2003-01-01,1,0
"2030","ZA",2003-04-01,0.3,0
"2031","ZA",2003-07-01,0.7,0
"2032","ZA",2003-10-01,1.4,0
"2033","ZA",2004-01-01,-0.8,0
"2034","ZA",2004-04-01,-2,0
"2035","ZA",2004-07-01,-0.8,0
"2036","ZA",2004-10-01,0.9,0
"2037","ZA",2005-01-01,1.4,0
"2038","ZA",2005-04-01,2.9,0
"2039","ZA",2005-07-01,3.9,0
"2040","ZA",2005-10-01,5,0
"2041","ZA",2006-01-01,7.2,0
"2042","ZA",2006-04-01,7.9,0
"2043","ZA",2006-07-01,10.8,0
"2044","ZA",2006-10-01,11.5,0
"2045","ZA",2007-01-01,11.3,0
"2046","ZA",2007-04-01,11.8,0
"2047","ZA",2007-07-01,12.6,0
"2048","ZA",2007-10-01,11.9,0
"2049","ZA",2008-01-01,13.4,0
"2050","ZA",2008-04-01,11.7,0
"2051","ZA",2008-07-01,10.3,0
"2052","ZA",2008-10-01,8.8,0
"2053","ZA",2009-01-01,7.9,0
"2054","ZA",2009-04-01,4.9,0
"2055","ZA",2009-07-01,3.6,0
"2056","ZA",2009-10-01,3.4,0
"2057","ZA",2010-01-01,2.2,0
"2058","ZA",2010-04-01,1.1,0
"2059","ZA",2010-07-01,1,0
"2060","ZA",2010-10-01,-1.1,0
"2061","ZA",2011-01-01,-2,0
"2062","ZA",2011-04-01,-3,0
"2063","ZA",2011-07-01,-4.1,0
"2064","ZA",2011-10-01,-4.3,0
"2065","ZA",2012-01-01,-3.5,0
"2066","ZA",2012-04-01,-3.8,0
"2067","ZA",2012-07-01,-3,0
"2068","ZA",2012-10-01,-2.5,0
"2069","ZA",2013-01-01,-2.1,0
"2070","ZA",2013-04-01,-2,0
"2071","ZA",2013-07-01,-2.4,0
"2072","ZA",2013-10-01,-2.5,0
"2073","ZA",2014-01-01,-2,0
"2074","ZA",2014-04-01,-2.3,0
"2075","ZA",2014-07-01,-2.2,0
"2076","ZA",2014-10-01,-3.4,0
"2077","ZA",2015-01-01,-2.5,0
"2078","ZA",2015-04-01,-3,0
"2079","ZA",2015-07-01,-2.8,0
"2080","ZA",2015-10-01,-1.4,0
"2081","ZA",2016-01-01,-0.8,0
"2082","ZA",2016-04-01,-2.8,0
"2083","ZA",2016-07-01,-3.1,0
"2084","ZA",2016-10-01,-3.7,0
"2085","ZA",2017-01-01,-3.2,0
"2086","ZA",2017-04-01,-4.5,0
"2087","ZA",2017-07-01,-4.1,0
"2088","ZA",2017-10-01,-4.9,0
