"AR","AT","AU","BE","BR","CA","CH","CL","CN","CO","CZ","DE","DK","ES","FI","FR","GR","HK","HU","ID","IE","IL","IN","IT","JP","KR","LU","MX","MY","NL","NO","NZ","PL","PT","RU","SA","SE","SG","TH","TR","UK","US","ZA"
"1981-07-01",NA,0.65539238302414,1.31714630886513,NA,NA,0.0545897900948776,0.279103140635994,NA,NA,NA,NA,0.123615282504535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357502201492579,-0.52748624042593,-0.910542492743228,1.50771382961098,NA,NA,0.251495289452357,0.690996201486281,-5.20666087440485,-0.264540339635451,NA,-0.334492277470319,NA,NA,0.0854986573305031,NA,NA,NA,0.00600124377307216,-0.330316679078966,0.840287868670602
"1981-10-01",NA,0.710294278514227,-0.02277709217542,NA,NA,-0.166862126135464,-3.70900015998606,NA,NA,NA,NA,0.287789718760733,-3.4603900760218,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0406250845625812,-0.0115795686304506,-0.594121762057551,0.671034775115811,NA,NA,0.275314055338792,-1.36630623032764,-2.81562647143472,-0.0206489071210006,NA,-0.0708397282822938,NA,NA,0.174626646875495,NA,NA,NA,0.166904578491707,-0.286708990266429,0.438008590807296
"1982-01-01",NA,-0.360466301505536,0.351460167201946,NA,NA,-0.0191006891534928,-10.1079549248467,NA,NA,NA,NA,-0.422350732494166,-3.85208511940918,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.260904457876787,0.361334156609425,0.857790198840992,2.25499908088597,NA,NA,0.387049592275014,0.1167283104136,0.265018883967922,-0.236764272586114,NA,-0.149983924910333,NA,NA,0.105579972338289,NA,NA,NA,0.188836458653696,0.0176039735574291,0.224479946545746
"1982-04-01",NA,-0.989499282692272,0.996841544895754,NA,NA,-0.124998085206722,-6.17943106466877,NA,NA,NA,NA,0.117101294597232,-3.44926735057637,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298186527427863,-1.40100525675985,0.16567607765606,0.706737823652446,NA,NA,0.0799110686900775,-3.07007074049932,3.1088958709626,0.314305773762927,NA,-0.154344137267391,NA,NA,0.202838820063738,NA,NA,NA,0.34990153724499,0.318713309263071,0.692537024884254
"1982-07-01",NA,-1.10472651042303,0.924640153931598,NA,NA,-0.271388366355965,1.63309906232175,NA,NA,NA,NA,0.170227936387716,-4.25196306315196,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372930128062396,-0.426728106669709,-0.778656861081485,-0.313548541762362,NA,NA,0.138712577764415,-2.85704787271942,5.51245901918759,-0.629167314423594,NA,-0.195646261056545,NA,NA,0.224538727362494,NA,NA,NA,0.64625064012858,0.408022351489196,0.345410328533301
"1982-10-01",NA,-1.0277571580922,0.749130723831679,NA,NA,-0.7902344112617,3.16564444618626,NA,NA,NA,NA,0.503931736796603,-9.00434504507948,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.490447316153781,0.315062461750989,-0.254276650953889,3.90478381389605,NA,NA,0.097517185412522,0.0911031169490543,3.58315012458592,0.417969235800785,NA,-0.0246254932377039,NA,NA,0.158957558935746,NA,NA,NA,0.526974408541941,0.366379990741166,0.67311091790185
"1983-01-01",NA,-3.4145875239705,1.02449510187656,NA,NA,-1.30205064663891,0.654809301476977,NA,NA,NA,NA,-0.531361622838991,-7.22471667087773,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.624699196567132,0.544973637379584,0.284495765681826,5.79514107696948,NA,NA,0.947875424101141,1.20838924676392,2.80446597365433,-0.167285685006973,NA,-0.116229281818104,NA,NA,0.144440748274141,NA,NA,NA,0.776365447614109,0.0172805010520594,0.194562288241229
"1983-04-01",NA,-3.48556699356427,2.52831399908286,NA,NA,-2.75229565910657,0.842447800879783,NA,NA,NA,NA,0.214192851639764,-3.72067125349767,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726616786618471,-0.443782630478739,0.676842263180128,0.819563397347853,NA,NA,0.433428143627577,1.88824145492405,1.50478227291138,0.180958382497799,NA,0.0319449287032255,NA,NA,0.0216957226200987,NA,NA,NA,0.493131492029833,0.112576798345067,-0.0491714493199748
"1983-07-01",NA,-1.06594062638159,0.753979746716026,NA,NA,-8.43418841499419,1.27019396738256,NA,NA,NA,NA,-0.0327718788159398,1.15545439407074,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706528354461573,-0.350370863351195,-0.653659572996758,0.607743310524453,NA,NA,-0.0638875730386399,-3.90232783577131,0.711583742980077,0.048282594469463,NA,-0.0981870156920662,NA,NA,0.0148498658924564,NA,NA,NA,0.571078654100282,0.294970425152841,-0.623049867261188
"1983-10-01",NA,-0.515486248840047,-0.564174899982482,NA,NA,-14.0065148895688,1.0752098605468,NA,NA,NA,NA,0.130523527928831,-1.01568351888771,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00617453957214084,0.00622681111679218,-0.357537975439931,-1.23025464468408,NA,NA,0.242512981076065,-0.325821493046596,-1.03775450659746,2.42233218396183,NA,0.148469172991456,NA,NA,0.0456203257385106,NA,NA,NA,0.324256579353063,0.228696041384787,0.686493690006818
